GZ1_OBJID,DR10_RELEASE,DR10_BRICKID,DR10_OBJID,LABEL
588010878221287620,10000,355550,4123,ANTICLOCKWISE
588010878224564362,10000,355580,3814,ANTICLOCKWISE
588010878225547323,10000,355589,1873,ANTICLOCKWISE
588010878225547331,10000,355589,1912,ANTICLOCKWISE
588010878227447928,10000,355606,9071,CLOCKWISE
588010878229414102,10000,355625,419,CLOCKWISE
588010878229479570,10000,355625,2478,CLOCKWISE
588010878229872817,10000,354190,5845,ANTICLOCKWISE
588010878230265982,10000,355632,2269,ANTICLOCKWISE
588010878231183524,10000,354203,661,CLOCKWISE
588010878232035506,10000,354210,9615,CLOCKWISE
588010878233018640,10000,354219,5601,CLOCKWISE
588010878233673908,10000,354225,10415,ANTICLOCKWISE
588010878753898718,10000,355511,3779,CLOCKWISE
588010878758027421,10000,358422,2497,CLOCKWISE
588010878759403656,10000,358434,3376,CLOCKWISE
588010878761762943,10000,358456,1300,CLOCKWISE
588010878766022725,10000,357059,381,ANTICLOCKWISE
588010878766153841,10000,357060,2296,ANTICLOCKWISE
588010878767071420,10000,357068,5427,ANTICLOCKWISE
588010878767202547,10000,357070,1938,CLOCKWISE
588010878769365089,10000,357089,8229,CLOCKWISE
588010878771134573,10000,355668,5719,CLOCKWISE
588010878772052113,10000,355677,4192,CLOCKWISE
588010879295553697,10000,359864,1460,ANTICLOCKWISE
588010879298306178,10000,359889,886,CLOCKWISE
588010879298306217,10000,361325,3646,ANTICLOCKWISE
588010879299420355,10000,359899,5698,ANTICLOCKWISE
588010879299879048,10000,359903,3716,CLOCKWISE
588010879300206732,10000,361342,5069,ANTICLOCKWISE
588010879304269977,10000,359943,5325,CLOCKWISE
588010879304859755,10000,359949,1964,ANTICLOCKWISE
588010879306039459,10000,358524,2721,CLOCKWISE
588010879306956950,10000,358532,1441,ANTICLOCKWISE
588010879308005475,10000,358541,5845,ANTICLOCKWISE
588010879308529901,10000,357111,966,ANTICLOCKWISE
588010879308595385,10000,358547,4957,CLOCKWISE
588010879308791978,10000,358549,764,CLOCKWISE
588010879828426840,10000,361263,2546,ANTICLOCKWISE
588010879832162380,10000,362732,3959,CLOCKWISE
588010879833014284,10000,362740,2551,CLOCKWISE
588010879834325223,10000,362752,4163,ANTICLOCKWISE
588010879840813144,10000,361376,7019,CLOCKWISE
588010879842517186,10000,361392,4115,CLOCKWISE
588010879843500082,10000,361401,2578,CLOCKWISE
588010879844548753,10000,361411,1186,ANTICLOCKWISE
588010879844745351,10000,361413,1006,CLOCKWISE
588010879845466367,10000,359983,2492,CLOCKWISE
588010879845531674,10000,359983,6480,CLOCKWISE
588010879846056150,10000,359988,6569,ANTICLOCKWISE
588010879846121633,10000,361425,6513,CLOCKWISE
588010880365887632,10000,365571,5352,ANTICLOCKWISE
588010880366542936,10000,364143,5669,CLOCKWISE
588010880367722673,10000,365588,3632,ANTICLOCKWISE
588010880367853676,10000,364156,1315,CLOCKWISE
588010880368902308,10000,365599,3614,ANTICLOCKWISE
588010880369098848,10000,364167,689,ANTICLOCKWISE
588010880371261570,10000,365621,1606,ANTICLOCKWISE
588010880371392688,10000,364188,3432,ANTICLOCKWISE
588010880371720252,10000,365625,1027,CLOCKWISE
588010880376111199,10000,364231,1944,ANTICLOCKWISE
588010880376635528,10000,364236,1275,ANTICLOCKWISE
588010880378077312,10000,364249,3831,ANTICLOCKWISE
588010880378208392,10000,364250,3209,ANTICLOCKWISE
588010880379846802,10000,364265,5256,CLOCKWISE
588010880380764271,10000,364273,5255,CLOCKWISE
588010880382271655,10000,362853,4503,ANTICLOCKWISE
588010880632881257,10000,364124,3722,ANTICLOCKWISE
588013382183616946,10000,482165,1995,ANTICLOCKWISE
588013382184927530,10000,493598,3532,ANTICLOCKWISE
588013382185975831,10000,501086,3357,ANTICLOCKWISE
588013382718062799,10000,462593,4304,ANTICLOCKWISE
588013382719635847,10000,477002,2025,CLOCKWISE
588013382720749656,10000,486000,4986,CLOCKWISE
588013382721012086,10000,488544,3349,ANTICLOCKWISE
588013382721601923,10000,492339,2112,CLOCKWISE
588013382721667456,10000,493597,916,CLOCKWISE
588013382722584837,10000,499845,2549,ANTICLOCKWISE
588013382723699074,10000,509674,537,ANTICLOCKWISE
588013382724092105,10000,512097,1257,CLOCKWISE
588013382724288831,10000,514506,3991,ANTICLOCKWISE
588013383255458379,10000,469179,6661,CLOCKWISE
588013383256441335,10000,477000,6745,ANTICLOCKWISE
588013383256637970,10000,479586,3743,ANTICLOCKWISE
588013383256834478,10000,480874,6417,CLOCKWISE
588013383256965399,10000,482160,2607,CLOCKWISE
588013383257424217,10000,485998,1661,CLOCKWISE
588013383257620863,10000,487272,1515,CLOCKWISE
588013383257621120,10000,487272,3605,CLOCKWISE
588013383257948351,10000,489810,5411,ANTICLOCKWISE
588013383258079569,10000,491074,4672,ANTICLOCKWISE
588013383258866056,10000,497352,706,ANTICLOCKWISE
588013383259193645,10000,499842,3160,CLOCKWISE
588013383259586796,10000,503551,2216,CLOCKWISE
588013383260045351,10000,507232,4560,ANTICLOCKWISE
588013383260766535,10000,512095,828,ANTICLOCKWISE
588013383261749553,10000,519284,4740,ANTICLOCKWISE
588013383261749636,10000,520469,770,CLOCKWISE
588013383792132550,10000,467866,1656,ANTICLOCKWISE
588013383792263556,10000,469178,4676,CLOCKWISE
588013383792853166,10000,474402,4008,ANTICLOCKWISE
588013383793836569,10000,483440,4076,CLOCKWISE
588013383797506299,10000,512093,1886,CLOCKWISE
588013383797571836,10000,513299,79,CLOCKWISE
588015507653329011,10000,325998,2920,ANTICLOCKWISE
588015507657392251,10000,326035,5939,CLOCKWISE
588015507658834108,10000,324608,8809,CLOCKWISE
588015507659817074,10000,323177,7491,ANTICLOCKWISE
588015507660013666,10000,323179,3037,CLOCKWISE
588015507661389943,10000,324632,2675,CLOCKWISE
588015507661652183,10000,323194,4481,CLOCKWISE
588015507665715338,10000,323231,7455,ANTICLOCKWISE
588015507666042980,10000,323234,6574,ANTICLOCKWISE
588015507666174106,10000,323235,6533,ANTICLOCKWISE
588015507666305109,10000,323236,10161,ANTICLOCKWISE
588015507668598924,10000,323258,2192,ANTICLOCKWISE
588015507670433913,10000,324714,5994,CLOCKWISE
588015507671220415,10000,324721,6422,ANTICLOCKWISE
588015507671941273,10000,323288,6629,ANTICLOCKWISE
588015507675021339,10000,323316,5298,CLOCKWISE
588015507676463218,10000,323329,8090,ANTICLOCKWISE
588015507676725479,10000,323332,5558,CLOCKWISE
588015507678757113,10000,324790,5586,CLOCKWISE
588015507678888096,10000,323351,5270,ANTICLOCKWISE
588015507679019177,10000,323353,1907,ANTICLOCKWISE
588015507679477968,10000,323357,2977,ANTICLOCKWISE
588015507680198768,10000,323363,3340,ANTICLOCKWISE
588015507680723132,10000,324808,4200,ANTICLOCKWISE
588015507681181854,10000,323372,4727,CLOCKWISE
588015507682033802,10000,324820,2886,CLOCKWISE
588015507682033822,10000,323380,3458,CLOCKWISE
588015507682033842,10000,324820,3552,CLOCKWISE
588015507682951317,10000,323389,2120,ANTICLOCKWISE
588015507683672223,10000,324835,4353,CLOCKWISE
588015508190658652,10000,327442,9032,CLOCKWISE
588015508196032685,10000,326051,7990,ANTICLOCKWISE
588015508196819232,10000,326059,1253,CLOCKWISE
588015508196884558,10000,326059,6994,ANTICLOCKWISE
588015508197212201,10000,326062,5637,CLOCKWISE
588015508197671078,10000,326066,9422,CLOCKWISE
588015508197736554,10000,326067,2330,ANTICLOCKWISE
588015508198195298,10000,326071,3889,ANTICLOCKWISE
588015508198457498,10000,326073,8451,ANTICLOCKWISE
588015508198981730,10000,326078,6333,ANTICLOCKWISE
588015508201996416,10000,326106,5595,CLOCKWISE
588015508202717324,10000,326112,10297,ANTICLOCKWISE
588015508202979439,10000,326115,1513,ANTICLOCKWISE
588015508203176133,10000,326116,9522,ANTICLOCKWISE
588015508204224623,10000,326126,4296,ANTICLOCKWISE
588015508204290198,10000,326126,9985,ANTICLOCKWISE
588015508209074314,10000,326170,6927,CLOCKWISE
588015508209336477,10000,326173,3277,ANTICLOCKWISE
588015508209991889,10000,326179,3119,ANTICLOCKWISE
588015508210843842,10000,326187,3107,CLOCKWISE
588015508212613261,10000,326203,311,CLOCKWISE
588015508212809873,10000,326205,2980,CLOCKWISE
588015508215496962,10000,326229,3064,ANTICLOCKWISE
588015508216217738,10000,326236,506,CLOCKWISE
588015508216348863,10000,326237,2690,CLOCKWISE
588015508216479958,10000,326238,4248,CLOCKWISE
588015508216610932,10000,326239,2763,ANTICLOCKWISE
588015508216611023,10000,326239,5021,CLOCKWISE
588015508218577082,10000,326257,4071,ANTICLOCKWISE
588015508219166879,10000,326263,85,ANTICLOCKWISE
588015508219822168,10000,326269,124,CLOCKWISE
588015508219887644,10000,326269,4231,ANTICLOCKWISE
588015508221722857,10000,326286,1951,ANTICLOCKWISE
588015508728447099,10000,330331,1875,ANTICLOCKWISE
588015508729888889,10000,330344,238,ANTICLOCKWISE
588015508730151011,10000,330346,5928,ANTICLOCKWISE
588015508730478767,10000,330349,8943,CLOCKWISE
588015508735721557,10000,327517,5992,CLOCKWISE
588015508737753185,10000,328975,8414,CLOCKWISE
588015508738146429,10000,328979,8702,ANTICLOCKWISE
588015508738539642,10000,328983,2264,CLOCKWISE
588015508741095567,10000,329006,6508,ANTICLOCKWISE
588015508741423248,10000,327569,8334,CLOCKWISE
588015508741881988,10000,329013,9290,ANTICLOCKWISE
588015508743585912,10000,329029,6383,ANTICLOCKWISE
588015508744110215,10000,329034,178,ANTICLOCKWISE
588015508745158845,10000,329044,117,ANTICLOCKWISE
588015508745420967,10000,329046,571,ANTICLOCKWISE
588015508746535131,10000,329056,3188,ANTICLOCKWISE
588015508746993889,10000,329060,7195,ANTICLOCKWISE
588015508747321617,10000,329063,5654,CLOCKWISE
588015508747780123,10000,329067,6698,CLOCKWISE
588015508747780282,10000,329067,7556,CLOCKWISE
588015508747845889,10000,329068,3201,CLOCKWISE
588015508750663688,10000,329093,9558,CLOCKWISE
588015508750794872,10000,329095,5113,ANTICLOCKWISE
588015508751450267,10000,329101,4126,ANTICLOCKWISE
588015508751646868,10000,329103,3087,ANTICLOCKWISE
588015508751909007,10000,329105,1655,ANTICLOCKWISE
588015508754923660,10000,327693,493,CLOCKWISE
588015508757020883,10000,329152,1670,ANTICLOCKWISE
588015508757676287,10000,329158,1175,CLOCKWISE
588015508757807296,10000,329159,668,ANTICLOCKWISE
588015508757872918,10000,329159,4700,ANTICLOCKWISE
588015509266628819,10000,331782,7647,ANTICLOCKWISE
588015509267087566,10000,331787,2609,CLOCKWISE
588015509267415131,10000,333229,12205,CLOCKWISE
588015509267677194,10000,331792,4808,CLOCKWISE
588015509270823089,10000,331821,8380,CLOCKWISE
588015509271281831,10000,331825,5875,ANTICLOCKWISE
588015509272264782,10000,330394,5016,CLOCKWISE
588015509272330332,10000,330394,12704,ANTICLOCKWISE
588015509272395861,10000,331835,7642,ANTICLOCKWISE
588015509272723542,10000,331838,7158,CLOCKWISE
588015509272723552,10000,330398,7499,ANTICLOCKWISE
588015509272985710,10000,331841,2089,ANTICLOCKWISE
588015509273182266,10000,330402,6671,CLOCKWISE
588015509273706617,10000,330407,11032,CLOCKWISE
588015509273772163,10000,331848,2564,CLOCKWISE
588015509274165442,10000,330411,8878,CLOCKWISE
588015509275410489,10000,331863,2025,ANTICLOCKWISE
588015509275672665,10000,330425,6581,CLOCKWISE
588015509277769830,10000,331884,10771,CLOCKWISE
588015509278031994,10000,330446,10786,CLOCKWISE
588015509278359711,10000,330450,624,ANTICLOCKWISE
588015509278687326,10000,331892,9595,CLOCKWISE
588015509280522376,10000,330469,16172,ANTICLOCKWISE
588015509281439955,10000,331918,5115,ANTICLOCKWISE
588015509282685049,10000,330489,5460,ANTICLOCKWISE
588015509283405991,10000,330496,5468,CLOCKWISE
588015509289500781,10000,330552,582,CLOCKWISE
588015509290877116,10000,330564,4350,ANTICLOCKWISE
588015509294088358,10000,332033,3577,ANTICLOCKWISE
588015509294153948,10000,330594,3659,CLOCKWISE
588015509801402483,10000,334643,7184,ANTICLOCKWISE
588015509802057817,10000,334649,5405,CLOCKWISE
588015509802975413,10000,334658,4519,CLOCKWISE
588015509803041000,10000,334658,8495,CLOCKWISE
588015509803827253,10000,334665,10829,CLOCKWISE
588015509806055495,10000,334686,6364,CLOCKWISE
588015509806776498,10000,333253,1112,ANTICLOCKWISE
588015509807366248,10000,333258,3698,ANTICLOCKWISE
588015509807431861,10000,333259,2804,CLOCKWISE
588015509807825051,10000,333262,10869,CLOCKWISE
588015509809135916,10000,333274,9646,ANTICLOCKWISE
588015509809594452,10000,333278,15347,CLOCKWISE
588015509810774167,10000,333289,6046,ANTICLOCKWISE
588015509811691696,10000,333297,7668,ANTICLOCKWISE
588015509811822686,10000,333298,9975,CLOCKWISE
588015509816738033,10000,333343,15559,CLOCKWISE
588015509817000088,10000,333346,9678,CLOCKWISE
588015509817589919,10000,333351,12140,CLOCKWISE
588015509818310801,10000,333358,4975,CLOCKWISE
588015509819228221,10000,333366,6544,CLOCKWISE
588015509819425030,10000,333368,9008,ANTICLOCKWISE
588015509821128887,10000,333384,989,ANTICLOCKWISE
588015509822767295,10000,333399,600,ANTICLOCKWISE
588015509824143653,10000,333411,7665,ANTICLOCKWISE
588015509826109486,10000,333429,4148,ANTICLOCKWISE
588015509826568345,10000,333433,3043,ANTICLOCKWISE
588015509826961538,10000,333437,1683,CLOCKWISE
588015509827354918,10000,333441,714,ANTICLOCKWISE
588015509828075739,10000,333447,2521,ANTICLOCKWISE
588015509830762710,10000,333472,1407,ANTICLOCKWISE
588015510337814649,10000,337519,7107,CLOCKWISE
588015510339256441,10000,337532,7042,ANTICLOCKWISE
588015510339453049,10000,336094,6389,CLOCKWISE
588015510340305065,10000,336102,4389,ANTICLOCKWISE
588015510342467738,10000,337562,2456,CLOCKWISE
588015510342992077,10000,337566,6917,ANTICLOCKWISE
588015510343516321,10000,334691,7262,CLOCKWISE
588015510343712891,10000,336133,3553,ANTICLOCKWISE
588015510344237233,10000,336138,5509,ANTICLOCKWISE
588015510344958052,10000,336144,6120,CLOCKWISE
588015510345810060,10000,336152,8003,ANTICLOCKWISE
588015510345875606,10000,334713,6130,CLOCKWISE
588015510346465416,10000,336158,9892,CLOCKWISE
588015510346793148,10000,336161,6119,CLOCKWISE
588015510346858598,10000,336161,11904,CLOCKWISE
588015510347579555,10000,336169,1883,CLOCKWISE
588015510347907217,10000,336171,12395,ANTICLOCKWISE
588015510349611150,10000,336187,7318,ANTICLOCKWISE
588015510350594134,10000,336196,6676,ANTICLOCKWISE
588015510350790776,10000,336198,972,CLOCKWISE
588015510353805429,10000,336225,6227,ANTICLOCKWISE
588015510354722937,10000,336234,3730,CLOCKWISE
588015510354854090,10000,336235,3355,CLOCKWISE
588015510355116234,10000,336237,7339,ANTICLOCKWISE
588015510355509476,10000,336241,4158,CLOCKWISE
588015510355574945,10000,336242,1065,CLOCKWISE
588015510355771608,10000,336243,7008,ANTICLOCKWISE
588015510356099203,10000,336246,9222,ANTICLOCKWISE
588015510356885709,10000,334814,956,CLOCKWISE
588015510356951143,10000,336254,2507,CLOCKWISE
588015510357016714,10000,336254,8387,CLOCKWISE
588015510357934243,10000,334823,7798,ANTICLOCKWISE
588015510358589591,10000,336269,6097,CLOCKWISE
588015510359507053,10000,336277,14474,CLOCKWISE
588015510359703672,10002,336279,14871,ANTICLOCKWISE
588015510360227962,10000,336284,2849,ANTICLOCKWISE
588015510362194078,10000,336302,2181,CLOCKWISE
588015510362390602,10000,336304,3903,ANTICLOCKWISE
588015510364291140,10000,336321,2968,ANTICLOCKWISE
588015510364881201,10000,336326,4134,CLOCKWISE
588015510366912833,10000,336345,3458,ANTICLOCKWISE
588015510368157881,10000,336357,500,ANTICLOCKWISE
588016839633862887,10000,458644,6105,CLOCKWISE
588016839634059581,10000,461303,739,CLOCKWISE
588016839635894506,10000,473144,1044,ANTICLOCKWISE
588016839636680762,10000,478338,3435,ANTICLOCKWISE
588016839637991639,10000,487318,3332,CLOCKWISE
588016839638647021,10000,491123,741,ANTICLOCKWISE
588016839638974493,10000,493643,118,ANTICLOCKWISE
588016839639236881,10000,494900,891,ANTICLOCKWISE
588016839639564461,10000,496153,3208,ANTICLOCKWISE
588016840166146698,10000,426037,4431,CLOCKWISE
588016840167326340,10000,435670,930,CLOCKWISE
588016840167457435,10000,437038,2375,ANTICLOCKWISE
588016840167653782,10000,437039,4529,ANTICLOCKWISE
588016840168571107,10000,445208,3032,CLOCKWISE
588016840170209545,10000,455975,4445,ANTICLOCKWISE
588016840172110100,10000,470528,5098,ANTICLOCKWISE
588016840172896306,10000,475744,3940,CLOCKWISE
588016840173617345,10000,480916,837,CLOCKWISE
588016840174796997,10000,488586,3908,CLOCKWISE
588016840704065765,10000,435668,740,CLOCKWISE
588016840704393547,10000,438402,6528,CLOCKWISE
588016840704983612,10000,442491,5044,ANTICLOCKWISE
588016840705704048,10000,447911,2488,CLOCKWISE
588016840706228747,10000,451951,2653,ANTICLOCKWISE
588016840706359798,10000,453293,3913,ANTICLOCKWISE
588016840707276994,10000,461297,3098,CLOCKWISE
588016840707277213,10000,459970,1299,ANTICLOCKWISE
588016840707473900,10000,462623,2591,ANTICLOCKWISE
588016840709046649,10000,473138,2175,CLOCKWISE
588016840710684964,10000,483482,5440,CLOCKWISE
588016840711012551,10000,486038,5535,ANTICLOCKWISE
588016840711733540,10000,489852,5222,ANTICLOCKWISE
588016840712126620,10000,492379,4026,CLOCKWISE
588016840712257647,10000,493638,1423,CLOCKWISE
588016840712323152,10000,494892,4904,CLOCKWISE
588016840712323169,10000,494893,550,ANTICLOCKWISE
588016840712323293,10000,494892,3363,ANTICLOCKWISE
588016840713306269,10000,499888,1105,ANTICLOCKWISE
588016841241133661,10000,439764,4604,CLOCKWISE
588016841241395775,10000,441127,3697,ANTICLOCKWISE
588016841241461179,10000,442487,1446,CLOCKWISE
588016841241526895,10000,442488,856,ANTICLOCKWISE
588016841243951554,10000,461295,655,ANTICLOCKWISE
588016841245000063,10000,469211,1124,ANTICLOCKWISE
588016841246572837,10000,479621,2223,ANTICLOCKWISE
588016841247031474,10000,482196,2245,CLOCKWISE
588016841247162699,10000,483478,4387,CLOCKWISE
588016841249259733,10000,496143,3381,ANTICLOCKWISE
588016841249652771,10000,498640,3312,CLOCKWISE
588016841249849513,10000,499884,3838,ANTICLOCKWISE
588016841785999619,10000,497390,4125,CLOCKWISE
588016841786982597,10000,503592,2506,CLOCKWISE
588016878285226540,10000,432928,3032,ANTICLOCKWISE
588016878285292061,10000,432929,654,CLOCKWISE
588016878285619714,10000,435671,6253,ANTICLOCKWISE
588016878288240974,10000,455975,1947,ANTICLOCKWISE
588016878289879047,10000,466591,2864,ANTICLOCKWISE
588016878290600151,10000,473141,4937,ANTICLOCKWISE
588016878291124448,10000,475745,3763,CLOCKWISE
588016878292435132,10000,484766,3836,ANTICLOCKWISE
588016878292500665,10000,484766,6376,ANTICLOCKWISE
588016878292566207,10000,484767,3032,CLOCKWISE
588016878292893841,10000,487317,5055,CLOCKWISE
588016878293549331,10000,491122,1772,ANTICLOCKWISE
588016878294270114,10000,496151,1781,CLOCKWISE
588016878821114470,10000,427416,2109,ANTICLOCKWISE
588016878821507854,10000,430174,5404,ANTICLOCKWISE
588016878821638746,10000,430175,3954,ANTICLOCKWISE
588016878823211423,10000,443850,2610,CLOCKWISE
588016878823407951,10000,445206,3499,ANTICLOCKWISE
588016878824194243,10000,450607,944,CLOCKWISE
588016878825898217,10000,463947,1962,CLOCKWISE
588016878828978401,10000,484763,2291,ANTICLOCKWISE
588016878830289109,10000,492380,4153,CLOCKWISE
588016879358050872,10000,428793,3056,CLOCKWISE
588016879358050976,10000,428793,5774,ANTICLOCKWISE
588016879358378629,10000,431549,256,CLOCKWISE
588016879359623611,10000,441128,5640,CLOCKWISE
588016879360868692,10000,450605,280,ANTICLOCKWISE
588016879361196050,10000,453291,5391,ANTICLOCKWISE
588016879361786242,10000,458636,4835,ANTICLOCKWISE
588016879362375937,10000,462622,1506,CLOCKWISE
588016879363424344,10000,469214,1102,CLOCKWISE
588016879365783808,10000,486037,933,ANTICLOCKWISE
588016879366045829,10000,487311,1090,ANTICLOCKWISE
588016879366308011,10000,488582,2589,ANTICLOCKWISE
588016879367028949,10000,493635,3842,ANTICLOCKWISE
588016879367160008,10000,494891,2499,ANTICLOCKWISE
588016879367684350,10000,497395,3671,CLOCKWISE
588016879899967707,10000,469210,3739,ANTICLOCKWISE
588016879900557581,10000,473134,2257,ANTICLOCKWISE
588016879901606068,10000,480908,2114,CLOCKWISE
